Type,PROVIDER NAME,StartDateTime,DateCreated,ID,ExternalID,FareAmount,GratuityAmount,SurchargeAmount,ExtraFareAmount,TollAmount,TotalAmount,PaymentType,StartDateTime,EndDateTime,OriginStreetNumber,OriginStreetName,OriginCity,OriginState,OriginZip,OriginLatitude,OriginLongitude,DestinationStreetNumber,DestinationStreetName,DestinationCity,DestinationState,DestinationZip,DestinationLatitude,DestinationLongitude,Milage,Duration
1,UVC,2017-01-01 00:14:00.0000000 +00:00,2017-01-01 00:30:52.0800000 +00:00,B866__81066__2017-01-01T00:30:52.080_26359396,26359396,7.03,2,0.25,1,0,10.28,1,2017-01-01 00:14:00.0000000 +00:00,2017-01-01 00:22:00.0000000 +00:00,NULL,3720-3798 14th St NW,Washington,DC,20010,38.93785,-77.03278,NULL,3251 Mt Pleasant St Nw,Washington,DC,20010,38.93234,-77.03857,1.2,8
1,UVC,2017-01-01 00:09:00.0000000 +00:00,2017-01-01 00:30:52.2066667 +00:00,D170__71409__2017-01-01T00:30:52.207_26359397,26359397,9.73,0,0.25,1,0,10.98,2,2017-01-01 00:09:00.0000000 +00:00,2017-01-01 00:23:00.0000000 +00:00,NULL,200-216 15th St NW,Washington,DC,20230,38.89226,-77.03365,NULL,1785 MASSACHUSETTS AVE NW,Washington,DC,20036,38.9091,-77.0415,1.6,14
1,UVC,2017-01-01 00:12:00.0000000 +00:00,2017-01-01 00:30:52.3600000 +00:00,G789__73145__2017-01-01T00:30:52.360_26359398,26359398,7.84,1,0.25,1,0,10.09,1,2017-01-01 00:12:00.0000000 +00:00,2017-01-01 00:23:00.0000000 +00:00,NULL,1529a 14th St NW,Washington,DC,20005,38.91063,-77.03191,NULL,1406 Florida Ave Nw,Washington,DC,20009,38.91987,-77.03256,0.7,11
1,UVC,2017-01-01 00:13:00.0000000 +00:00,2017-01-01 00:30:52.4766667 +00:00,D755__74313__2017-01-01T00:30:52.477_26359399,26359399,7.3,1,0.25,1,0,9.55,1,2017-01-01 00:13:00.0000000 +00:00,2017-01-01 00:23:00.0000000 +00:00,NULL,1340 U St Nw,Washington,DC,20009,38.91686,-77.03113,NULL,1155-1173 15th St NW,Washington,DC,20005,38.90527,-77.03447,1,10
1,UVC,2017-01-01 00:18:00.0000000 +00:00,2017-01-01 00:30:52.5866667 +00:00,D768__74127__2017-01-01T00:30:52.587_26359400,26359400,5.41,0,0.25,0,0,5.66,2,2017-01-01 00:18:00.0000000 +00:00,2017-01-01 00:22:00.0000000 +00:00,NULL,2416 Wisconsin Ave Nw,Washington,DC,20007,38.92145,-77.07232,NULL,3734 Benton St Nw,Washington,DC,20007,38.92068,-77.0748,0.9,4
1,UVC,2017-01-01 00:18:00.0000000 +00:00,2017-01-01 00:30:52.7033333 +00:00,D203__73376__2017-01-01T00:30:52.703_26359401,26359401,5.95,0,0.25,1,0,7.2,2,2017-01-01 00:18:00.0000000 +00:00,2017-01-01 00:24:00.0000000 +00:00,NULL,1401 I St NW,Washington,DC,20005,38.90154,-77.03249,NULL,1100-1148 18TH ST NW,Washington,DC,20036,38.90395,-77.04176,0.7,6
1,UVC,2017-01-01 00:06:00.0000000 +00:00,2017-01-01 00:30:52.7600000 +00:00,E086__77479__2017-01-01T00:30:52.760_26359402,26359402,15.94,0,0.25,0,0,16.19,2,2017-01-01 00:06:00.0000000 +00:00,2017-01-01 00:24:00.0000000 +00:00,NULL,7901 Georgia Ave,Silver Spring,MD,20910,38.98451,-77.0266,NULL,2000-2008 9TH ST NW,Washington,DC,20001,38.91723,-77.02396,4.8,18
1,UVC,2017-01-01 00:17:00.0000000 +00:00,2017-01-01 00:30:52.9466667 +00:00,C926__73523__2017-01-01T00:30:52.947_26359403,26359403,7.3,0,0.25,0,0,7.55,2,2017-01-01 00:17:00.0000000 +00:00,2017-01-01 00:24:00.0000000 +00:00,NULL,1324-1330 Maryland Ave SW,Washington,DC,20024,38.88384,-77.0305,NULL,1424 F St Nw,Washington,DC,20004,38.89734,-77.03318,1.3,7
1,UVC,2017-01-01 00:24:00.0000000 +00:00,2017-01-01 00:30:53.0733333 +00:00,F982__73416__2017-01-01T00:30:53.073_26359404,26359404,3.25,0.01,0.25,1,0,4.51,1,2017-01-01 00:24:00.0000000 +00:00,2017-01-01 00:25:00.0000000 +00:00,NULL,1434 F ST NW,WASHINGTON,DC,20004,38.89724,-77.0335,NULL,1434 F ST NW,WASHINGTON,DC,20004,38.89724,-77.0335,0,1
1,UVC,2017-01-01 00:11:00.0000000 +00:00,2017-01-01 00:30:53.1566667 +00:00,B902__62638__2017-01-01T00:30:53.157_26359405,26359405,12.97,0,0.25,0,0,13.22,2,2017-01-01 00:11:00.0000000 +00:00,2017-01-01 00:25:00.0000000 +00:00,NULL,Potomac River Fwy & I-66,Washington,DC,0,38.89644,-77.05478,NULL,225-299 5th St SE,Washington,DC,20003,38.88681,-76.99951,3.9,14
1,UVC,2017-01-01 00:17:00.0000000 +00:00,2017-01-01 00:30:53.2566667 +00:00,J766__78209__2017-01-01T00:30:53.257_26359406,26359406,7.03,1,0.25,1,0,9.28,1,2017-01-01 00:17:00.0000000 +00:00,2017-01-01 00:25:00.0000000 +00:00,NULL,1030 15th St Nw,Washington,DC,20005,38.90353,-77.03517,NULL,901 15th St Nw,Washington,DC,20005,38.90159,-77.03306,0.8,8
1,UVC,2017-01-01 00:21:00.0000000 +00:00,2017-01-01 00:30:53.3633333 +00:00,C037__73187__2017-01-01T00:30:53.363_26359407,26359407,5.14,2,0.25,1,0,8.39,1,2017-01-01 00:21:00.0000000 +00:00,2017-01-01 00:24:00.0000000 +00:00,NULL,1701-1801 Calvert St NW,Washington,DC,20009,38.92331,-77.04393,NULL,2801 CALVERT ST NW,Washington,DC,20008,38.92327,-77.0576,0.7,3
1,UVC,2017-01-01 00:07:00.0000000 +00:00,2017-01-01 00:30:53.4833333 +00:00,B994__73813__2017-01-01T00:30:53.483_26359408,26359408,11.89,3.94,0.25,1,0,17.08,1,2017-01-01 00:07:00.0000000 +00:00,2017-01-01 00:26:00.0000000 +00:00,NULL,2700 F St NW,Washington,DC,20566,38.89647,-77.05522,NULL,1818 18th St Nw,Washington,DC,20009,38.91511,-77.0417,1.8,19
1,UVC,2017-01-01 00:13:00.0000000 +00:00,2017-01-01 00:30:53.6133333 +00:00,B895__73976__2017-01-01T00:30:53.613_26359409,26359409,12.97,3.56,0.25,1,0,17.78,1,2017-01-01 00:13:00.0000000 +00:00,2017-01-01 00:26:00.0000000 +00:00,NULL,1201 24TH ST NW,Washington,DC,20008,38.90591,-77.05126,NULL,2503-2519 18th St N,Arlington,VA,22201,38.89372,-77.09009,3.6,13
1,UVC,2017-01-01 00:11:00.0000000 +00:00,2017-01-01 00:30:53.7433333 +00:00,B842__71829__2017-01-01T00:30:53.743_26359410,26359410,14.05,0,0.25,0,0,14.3,2,2017-01-01 00:11:00.0000000 +00:00,2017-01-01 00:26:00.0000000 +00:00,NULL,6222-6260 Oregon Ave NW,Washington,DC,20015,38.97138,-77.05343,NULL,2630 Foxhall Rd NW,Washington,DC,20007,38.925,-77.09003,4.2,15
1,UVC,2017-01-01 00:05:00.0000000 +00:00,2017-01-01 00:30:53.8333333 +00:00,A353__78069__2017-01-01T00:30:53.833_26359411,26359411,14.05,3.06,0.25,1,0,18.36,1,2017-01-01 00:05:00.0000000 +00:00,2017-01-01 00:26:00.0000000 +00:00,NULL,1500 20TH ST NW,Washington,DC,20036,38.91059,-77.04496,NULL,1125 6th St Ne,Washington,DC,20002,38.90448,-76.99842,3,21
1,UVC,2017-01-01 00:16:00.0000000 +00:00,2017-01-01 00:30:53.9400000 +00:00,B670__72583__2017-01-01T00:30:53.940_26359412,26359412,7.84,0,0.25,1,0,9.09,2,2017-01-01 00:16:00.0000000 +00:00,2017-01-01 00:27:00.0000000 +00:00,NULL,700-724 I ST NW,Washington,DC,20001,38.90074,-77.02213,NULL,1431 Rhode Island Ave Nw,Washington,DC,20005,38.90845,-77.03351,1,11
1,UVC,2017-01-01 00:18:00.0000000 +00:00,2017-01-01 00:30:54.0233333 +00:00,K252__70780__2017-01-01T00:30:54.023_26359413,26359413,8.65,2,0.25,0,0,10.9,1,2017-01-01 00:18:00.0000000 +00:00,2017-01-01 00:27:00.0000000 +00:00,NULL,1361 H ST NE,WASHINGTON,DC,20002,38.90013,-76.98638,NULL,Renaissance Washington DC Hotel,Washington,DC,20001,38.90112,-77.02336,1.9,9
1,UVC,2017-01-01 00:06:00.0000000 +00:00,2017-01-01 00:30:54.1500000 +00:00,C024__77548__2017-01-01T00:30:54.150_26359414,26359414,15.13,0,0.25,1,0,16.38,2,2017-01-01 00:06:00.0000000 +00:00,2017-01-01 00:28:00.0000000 +00:00,NULL,1736 14TH ST NW,Washington,DC,20009,38.91386,-77.03196,NULL,1412 F St Ne,Washington,DC,20002,38.89738,-76.98499,3.8,22
1,UVC,2017-01-01 00:12:00.0000000 +00:00,2017-01-01 00:30:54.3566667 +00:00,K357__74074__2017-01-01T00:30:54.357_26359415,26359415,20.8,2,0.25,1,0,24.05,1,2017-01-01 00:12:00.0000000 +00:00,2017-01-01 00:28:00.0000000 +00:00,NULL,1000 H St Nw,Washington,DC,20001,38.89941,-77.02684,NULL,4600-4622 Lambert Dr,Alexandria,VA,22311,38.83341,-77.10997,7.7,16
1,UVC,2017-01-01 00:14:00.0000000 +00:00,2017-01-01 00:30:54.4833333 +00:00,B710__80263__2017-01-01T00:30:54.483_26359416,26359416,11.08,0,0.25,1,0,12.33,2,2017-01-01 00:14:00.0000000 +00:00,2017-01-01 00:27:00.0000000 +00:00,NULL,2006 14th St Nw,Washington,DC,20009,38.91801,-77.03208,NULL,619-623 Monroe St NE,Washington,DC,20017,38.93234,-76.99766,2.7,13
1,UVC,2017-01-01 00:22:00.0000000 +00:00,2017-01-01 00:30:54.5566667 +00:00,D916__74917__2017-01-01T00:30:54.557_26359417,26359417,5.68,0,0.25,1,0,6.93,2,2017-01-01 00:22:00.0000000 +00:00,2017-01-01 00:29:00.0000000 +00:00,NULL,1301-1399 I St NW,Washington,DC,20005,38.9014,-77.03159,NULL,1401 PENNSYLVANIA AVE NW,Washington,DC,20004,38.89621,-77.03219,0.6,7
1,UVC,2017-01-01 00:19:00.0000000 +00:00,2017-01-01 00:30:54.7166667 +00:00,D404__74609__2017-01-01T00:30:54.717_26359418,26359418,8.38,2,0.25,1,0,11.63,1,2017-01-01 00:19:00.0000000 +00:00,2017-01-01 00:28:00.0000000 +00:00,NULL,2067-2099 T St NW,Washington,DC,20009,38.9162,-77.0456,NULL,1200 EUCLID ST NW,Washington,DC,20009,38.92361,-77.02814,1.3,9
1,UVC,2017-01-01 00:18:00.0000000 +00:00,2017-01-01 00:30:54.7900000 +00:00,D096__82433__2017-01-01T00:30:54.790_26359419,26359419,8.38,0,0.25,0,0,8.63,2,2017-01-01 00:18:00.0000000 +00:00,2017-01-01 00:29:00.0000000 +00:00,NULL,806 15TH ST NW,Washington,DC,20005,38.90051,-77.03395,NULL,2065-2099 MASSACHUSETTS AVE NW,Washington,DC,20036,38.91072,-77.0464,1.5,11
1,UVC,2017-01-01 00:16:00.0000000 +00:00,2017-01-01 00:30:54.9033333 +00:00,M038__75851__2017-01-01T00:30:54.903_26359420,26359420,8.38,3,0.25,0,0,11.63,1,2017-01-01 00:16:00.0000000 +00:00,2017-01-01 00:27:00.0000000 +00:00,NULL,1303 CONNECTICUT AVE NW,Washington,DC,20036,38.90778,-77.04222,NULL,1046-1098 H St NW,Washington,DC,20001,38.89977,-77.02686,1.4,11
1,UVC,2017-01-01 00:24:00.0000000 +00:00,2017-01-01 00:30:55.1300000 +00:00,B794__72821__2017-01-01T00:30:55.130_26359421,26359421,5.14,2,0.25,0,0,7.39,1,2017-01-01 00:24:00.0000000 +00:00,2017-01-01 00:28:00.0000000 +00:00,NULL,1719 S George Mason Dr,Arlington,VA,22204,38.85238,-77.10822,NULL,5233-5299 11th St S,Arlington,VA,22204,38.85149,-77.11686,0.9,4
1,UVC,2017-01-01 00:14:00.0000000 +00:00,2017-01-01 00:30:55.2733333 +00:00,B739__78254__2017-01-01T00:30:55.273_26359422,26359422,10.27,2.29,0.25,1,0,13.81,1,2017-01-01 00:14:00.0000000 +00:00,2017-01-01 00:29:00.0000000 +00:00,NULL,1342-1344 U St NW,Washington,DC,20009,38.91698,-77.03127,NULL,55-57 Q St NE,Washington,DC,20002,38.91112,-77.00696,1.6,15
1,UVC,2017-01-01 00:23:00.0000000 +00:00,2017-01-01 00:30:55.3966667 +00:00,B858__72708__2017-01-01T00:30:55.397_26359423,26359423,7.3,1,0.25,1,0,9.55,1,2017-01-01 00:23:00.0000000 +00:00,2017-01-01 00:29:00.0000000 +00:00,NULL,1624 Connecticut Ave Nw,Washington,DC,20009,38.91183,-77.04482,NULL,2700-2732 29th St NW,Washington,DC,20008,38.92419,-77.05754,1.4,6
1,UVC,2017-01-01 00:23:00.0000000 +00:00,2017-01-01 00:30:55.4933333 +00:00,J977__51951__2017-01-01T00:30:55.493_26359424,26359424,5.95,3,0.25,1,0,10.2,1,2017-01-01 00:23:00.0000000 +00:00,2017-01-01 00:29:00.0000000 +00:00,NULL,999 9TH ST NW,Washington,DC,20001,38.90151,-77.02384,NULL,1345 F St Nw,Washington,DC,20004,38.89738,-77.03171,0.8,6
1,UVC,2017-01-01 00:10:00.0000000 +00:00,2017-01-01 00:37:13.6700000 +00:00,E479__76881__2017-01-01T00:37:13.670_26359426,26359426,22.15,2.88,0.25,1,0,26.28,1,2017-01-01 00:10:00.0000000 +00:00,2017-01-01 00:31:00.0000000 +00:00,NULL,1216 Connecticut Ave Nw,Washington,DC,20036,38.90632,-77.04158,NULL,2601 Park Center Dr,Alexandria,VA,22302,38.83421,-77.10361,7.8,21
1,UVC,2017-01-01 00:25:00.0000000 +00:00,2017-01-01 00:37:14.0166667 +00:00,B740__80831__2017-01-01T00:37:14.017_26359427,26359427,5.95,0,0.25,0,0,6.2,2,2017-01-01 00:25:00.0000000 +00:00,2017-01-01 00:30:00.0000000 +00:00,NULL,701-799 Barry Pl NW,Washington,DC,20001,38.92099,-77.02213,NULL,3501 Georgia Ave NW,Washington,DC,20010,38.93302,-77.02366,0.9,5
1,UVC,2017-01-01 00:20:00.0000000 +00:00,2017-01-01 00:37:14.2600000 +00:00,B833__74166__2017-01-01T00:37:14.260_26359428,26359428,7.84,0,0.25,1,0,9.09,2,2017-01-01 00:20:00.0000000 +00:00,2017-01-01 00:32:00.0000000 +00:00,NULL,1667k K St NW,Washington,DC,20006,38.90264,-77.03809,NULL,800 7th St Nw,Washington,DC,20001,38.90007,-77.02226,0.9,12
1,UVC,2017-01-01 00:27:00.0000000 +00:00,2017-01-01 00:37:14.3766667 +00:00,F664__72648__2017-01-01T00:37:14.377_26359429,26359429,5.95,2,0.25,1,0,9.2,1,2017-01-01 00:27:00.0000000 +00:00,2017-01-01 00:31:00.0000000 +00:00,NULL,1-21 F St NW,Washington,DC,20001,38.89736,-77.00935,NULL,500-518 10th St NE,Washington,DC,20002,38.89672,-76.99265,1,4
1,UVC,2017-01-01 00:18:00.0000000 +00:00,2017-01-01 00:37:14.5000000 +00:00,C062__81005__2017-01-01T00:37:14.500_26359430,26359430,9.46,0,0.25,1,0,10.71,2,2017-01-01 00:18:00.0000000 +00:00,2017-01-01 00:32:00.0000000 +00:00,NULL,1400-1408 Quincy St NW,Washington,DC,20011,38.93787,-77.03277,NULL,1919 14TH ST NW,WASHINGTON,DC,20009,38.91596,-77.03183,1.5,14
1,UVC,2017-01-01 00:11:00.0000000 +00:00,2017-01-01 00:37:14.6000000 +00:00,B789__79516__2017-01-01T00:37:14.600_26359431,26359431,18.64,5.97,0.25,1,0,25.86,1,2017-01-01 00:11:00.0000000 +00:00,2017-01-01 00:31:00.0000000 +00:00,NULL,3333 34th St NW,Washington,DC,20007,38.90426,-77.06785,NULL,3370 5th St S,Arlington,VA,22204,38.86753,-77.09571,5.2,20
1,UVC,2017-01-01 00:18:00.0000000 +00:00,2017-01-01 00:37:14.7333333 +00:00,C066__75877__2017-01-01T00:37:14.733_26359432,26359432,9.73,3,0.25,0,0,12.98,1,2017-01-01 00:18:00.0000000 +00:00,2017-01-01 00:32:00.0000000 +00:00,NULL,1310 Wisconsin Ave Nw,Washington,DC,20007,38.90717,-77.06335,NULL,1702 P ST NW,WASHINGTON,DC,20036,38.90959,-77.03878,1.6,14
1,UVC,2017-01-01 00:23:00.0000000 +00:00,2017-01-01 00:37:14.8366667 +00:00,B678__74501__2017-01-01T00:37:14.837_26359433,26359433,7.3,2,0.25,1,0,10.55,1,2017-01-01 00:23:00.0000000 +00:00,2017-01-01 00:32:00.0000000 +00:00,NULL,1325-1337 MASSACHUSETTS AVE NW,WASHINGTON,DC,20005,38.90534,-77.03082,NULL,1936 15th St Nw,Washington,DC,20009,38.91673,-77.03454,0.9,9
1,UVC,2017-01-01 00:17:00.0000000 +00:00,2017-01-01 00:37:14.9200000 +00:00,F707__66279__2017-01-01T00:37:14.920_26359434,26359434,11.35,2.31,0.25,0,0,13.91,1,2017-01-01 00:17:00.0000000 +00:00,2017-01-01 00:31:00.0000000 +00:00,NULL,1617-1625 14th St NW,Washington,DC,20009,38.912,-77.03193,NULL,3883 Connecticut Ave NW,Washington,DC,20008,38.9397,-77.06036,3.1,14
1,UVC,2017-01-01 00:16:00.0000000 +00:00,2017-01-01 00:37:15.0600000 +00:00,D359__53869__2017-01-01T00:37:15.060_26359435,26359435,10,0,0.25,1,0,11.25,2,2017-01-01 00:16:00.0000000 +00:00,2017-01-01 00:32:00.0000000 +00:00,NULL,1017 U St Nw,Washington,DC,20001,38.91703,-77.02652,NULL,1789-1799 Columbia Rd NW,Washington,DC,20009,38.92281,-77.04257,1.6,16
1,UVC,2017-01-01 00:13:00.0000000 +00:00,2017-01-01 00:37:15.1700000 +00:00,F622__73323__2017-01-01T00:37:15.170_26359436,26359436,12.7,4.19,0.25,1,0,18.14,1,2017-01-01 00:13:00.0000000 +00:00,2017-01-01 00:32:00.0000000 +00:00,NULL,901 MASSACHUSETTS AVE NW,Washington,DC,20001,38.90332,-77.02469,NULL,1445-1451 Park Rd NW,Washington,DC,20010,38.93081,-77.03409,2.3,19
1,UVC,2017-01-01 00:16:00.0000000 +00:00,2017-01-01 00:37:15.2900000 +00:00,B835__61634__2017-01-01T00:37:15.290_26359437,26359437,10.27,0,0.25,0,0,10.52,2,2017-01-01 00:16:00.0000000 +00:00,2017-01-01 00:32:00.0000000 +00:00,NULL,1341 Wallach Pl Nw,Washington,DC,20009,38.91635,-77.031,NULL,1431 Rhode Island Ave Nw,Washington,DC,20005,38.90838,-77.03339,1,16
1,UVC,2017-01-01 00:21:00.0000000 +00:00,2017-01-01 00:37:15.3966667 +00:00,B873__81595__2017-01-01T00:37:15.397_26359438,26359438,8.65,0,0.25,1,0,9.9,1,2017-01-01 00:21:00.0000000 +00:00,2017-01-01 00:32:00.0000000 +00:00,NULL,1923-1931 14th St NW,Washington,DC,20009,38.91659,-77.03193,NULL,1823 Mintwood Pl Nw,Washington,DC,20009,38.92125,-77.04387,1.4,11
1,UVC,2017-01-01 00:25:00.0000000 +00:00,2017-01-01 00:37:15.5366667 +00:00,E282__76690__2017-01-01T00:37:15.537_26359439,26359439,7.3,2,0.25,0,0,9.55,1,2017-01-01 00:25:00.0000000 +00:00,2017-01-01 00:32:00.0000000 +00:00,NULL,143 Rhode Island Ave NW,Washington,DC,20001,38.9154,-77.01343,NULL,104 Michigan Ave NE,Washington,DC,20017,38.92774,-77.00542,1.3,7
1,UVC,2017-01-01 00:29:00.0000000 +00:00,2017-01-01 00:37:15.5800000 +00:00,B932__76934__2017-01-01T00:37:15.580_26359440,26359440,5.68,3,0.25,1,0,9.93,1,2017-01-01 00:29:00.0000000 +00:00,2017-01-01 00:33:00.0000000 +00:00,NULL,2800 Pennsylvania Ave NW,Washington,DC,20007,38.90496,-77.05729,NULL,1717 H St Nw,Washington,DC,20006,38.9004,-77.04039,0.9,4
1,UVC,2017-01-01 00:08:00.0000000 +00:00,2017-01-01 00:37:15.7133333 +00:00,J131__74602__2017-01-01T00:37:15.713_26359441,26359441,18.1,2,0.25,0,0,20.35,1,2017-01-01 00:08:00.0000000 +00:00,2017-01-01 00:33:00.0000000 +00:00,NULL,1309 H St Ne,Washington,DC,20002,38.90012,-76.98787,NULL,3319 P St Nw,Washington,DC,20007,38.90881,-77.06667,5,25
1,UVC,2017-01-01 00:27:00.0000000 +00:00,2017-01-01 00:37:15.8366667 +00:00,D114__79579__2017-01-01T00:37:15.837_26359442,26359442,6.49,0,0.25,0,0,6.74,2,2017-01-01 00:27:00.0000000 +00:00,2017-01-01 00:34:00.0000000 +00:00,NULL,UNION STATION DR NE,Washington,DC,20002,38.89688,-77.00582,NULL,400-430 G St NW,Washington,DC,20548,38.89831,-77.01624,0.8,7
1,UVC,2017-01-01 00:06:00.0000000 +00:00,2017-01-01 00:37:15.9733333 +00:00,K494__77125__2017-01-01T00:37:15.973_26359443,26359443,11.89,0,0.25,0,0,12.14,2,2017-01-01 00:06:00.0000000 +00:00,2017-01-01 00:34:00.0000000 +00:00,NULL,2021-2035 9th St NW,Washington,DC,20001,38.91772,-77.02397,NULL,1831 Vernon St Nw,Washington,DC,20009,38.91723,-77.04273,3.1,28
1,UVC,2017-01-01 00:12:00.0000000 +00:00,2017-01-01 00:37:16.1333333 +00:00,E099__77259__2017-01-01T00:37:16.133_26359444,26359444,16.21,3.49,0.25,1,0,20.95,1,2017-01-01 00:12:00.0000000 +00:00,2017-01-01 00:34:00.0000000 +00:00,NULL,1333 19TH ST NW,WASHINGTON,DC,20036,38.9085,-77.0432,NULL,3103 WILSON BLVD,Arlington,VA,22201,38.88741,-77.09514,4,22
1,UVC,2017-01-01 00:20:00.0000000 +00:00,2017-01-01 00:37:16.2733333 +00:00,G673__80520__2017-01-01T00:37:16.273_26359445,26359445,10.27,2.88,0.25,1,0,14.4,1,2017-01-01 00:20:00.0000000 +00:00,2017-01-01 00:34:00.0000000 +00:00,NULL,2000-2008 9TH ST NW,Washington,DC,20001,38.91728,-77.02399,NULL,1759-1761 Columbia Rd NW,Washington,DC,20009,38.92367,-77.0414,1.9,14
1,UVC,2017-01-01 00:16:00.0000000 +00:00,2017-01-01 00:37:16.3666667 +00:00,B714__75089__2017-01-01T00:37:16.367_26359446,26359446,13.24,0,0.25,1,0,14.49,2,2017-01-01 00:16:00.0000000 +00:00,2017-01-01 00:36:00.0000000 +00:00,NULL,713 FLORIDA AVE NW,WASHINGTON,DC,20001,38.91668,-77.02244,NULL,1401 PENNSYLVANIA AVE NW,Washington,DC,20004,38.8962,-77.03225,2.5,20
1,UVC,2017-01-01 00:14:00.0000000 +00:00,2017-01-01 00:37:16.4800000 +00:00,G207__77686__2017-01-01T00:37:16.480_26359447,26359447,17.29,0,0.25,1,0,18.54,2,2017-01-01 00:14:00.0000000 +00:00,2017-01-01 00:35:00.0000000 +00:00,NULL,2459-2461 18th St NW,Washington,DC,20009,38.92198,-77.04243,NULL,8322 MD-390,Silver Spring,MD,20910,38.99427,-77.03629,5.2,21
1,UVC,2017-01-01 00:20:00.0000000 +00:00,2017-01-01 00:37:16.6200000 +00:00,J162__82405__2017-01-01T00:37:16.620_26359448,26359448,10.54,0,0.25,1,0,11.79,2,2017-01-01 00:20:00.0000000 +00:00,2017-01-01 00:36:00.0000000 +00:00,NULL,621-623 Florida Ave NW,Washington,DC,20001,38.91593,-77.02097,NULL,1758 P St Nw,Washington,DC,20036,38.90961,-77.04117,1.5,16
1,UVC,2017-01-01 00:21:00.0000000 +00:00,2017-01-01 00:37:16.6866667 +00:00,C191__77233__2017-01-01T00:37:16.687_26359449,26359449,10,2.81,0.25,1,0,14.06,1,2017-01-01 00:21:00.0000000 +00:00,2017-01-01 00:34:00.0000000 +00:00,NULL,3401 16TH ST NW,WASHINGTON,DC,20010,38.93395,-77.03642,NULL,1208 18th St Nw,Washington,DC,20036,38.90634,-77.04169,2,13
1,UVC,2017-01-01 00:27:00.0000000 +00:00,2017-01-01 00:37:16.7366667 +00:00,F784__65359__2017-01-01T00:37:16.737_26359450,26359450,6.76,0,0.25,1,0,8.01,2,2017-01-01 00:27:00.0000000 +00:00,2017-01-01 00:35:00.0000000 +00:00,NULL,1434-1498 K ST NW,Washington,DC,20005,38.90248,-77.03385,NULL,1301 14TH ST NW,Washington,DC,20005,38.90742,-77.0318,0.6,8
1,UVC,2017-01-01 00:25:00.0000000 +00:00,2017-01-01 00:37:16.8700000 +00:00,D041__71927__2017-01-01T00:37:16.870_26359451,26359451,8.38,0,0.25,0,0,8.63,1,2017-01-01 00:25:00.0000000 +00:00,2017-01-01 00:36:00.0000000 +00:00,NULL,901a New York Ave NW,Washington,DC,20001,38.90194,-77.02512,NULL,1737 P St Nw,Washington,DC,20036,38.9097,-77.04044,1.2,11
1,UVC,2017-01-01 00:24:00.0000000 +00:00,2017-01-01 00:37:16.9900000 +00:00,F546__70817__2017-01-01T00:37:16.990_26359452,26359452,9.73,0,0.25,0,0,9.98,2,2017-01-01 00:24:00.0000000 +00:00,2017-01-01 00:36:00.0000000 +00:00,NULL,700 7TH ST NW,Washington,DC,20001,38.89832,-77.02191,NULL,111 Kentucky Ave Se,Washington,DC,20003,38.88888,-76.98969,2.3,12
1,UVC,2017-01-01 00:24:00.0000000 +00:00,2017-01-01 00:37:17.0466667 +00:00,G789__73145__2017-01-01T00:37:17.047_26359453,26359453,9.19,0,0.25,0.25,0,9.69,2,2017-01-01 00:24:00.0000000 +00:00,2017-01-01 00:36:00.0000000 +00:00,NULL,1406 Florida Ave Nw,Washington,DC,20009,38.91987,-77.03256,NULL,2307 Calvert St Nw,Washington,DC,20008,38.92352,-77.05079,1.4,12
1,UVC,2017-01-01 00:16:00.0000000 +00:00,2017-01-01 00:37:17.1066667 +00:00,C060__73912__2017-01-01T00:37:17.107_26359454,26359454,15.13,0,0.25,0,0,15.38,1,2017-01-01 00:16:00.0000000 +00:00,2017-01-01 00:36:00.0000000 +00:00,NULL,1333 R St Nw,Washington,DC,20009,38.91268,-77.03111,NULL,1447 Rock Creek Ford Rd Nw,Washington,DC,20011,38.96385,-77.0349,4,20
1,UVC,2017-01-01 00:30:00.0000000 +00:00,2017-01-01 00:37:17.1900000 +00:00,B911__76635__2017-01-01T00:37:17.190_26359455,26359455,5.95,2,0.25,0,0,8.2,1,2017-01-01 00:30:00.0000000 +00:00,2017-01-01 00:36:00.0000000 +00:00,NULL,1526 17th St Nw,Washington,DC,20036,38.91061,-77.03864,NULL,1300 13th St Nw,Washington,DC,20005,38.9075,-77.02985,0.6,6
1,UVC,2017-01-01 00:21:00.0000000 +00:00,2017-01-01 00:37:17.2966667 +00:00,E356__73496__2017-01-01T00:37:17.297_26359456,26359456,10.54,0,0.25,0,0,10.79,2,2017-01-01 00:21:00.0000000 +00:00,2017-01-01 00:36:00.0000000 +00:00,NULL,1529C 14th St NW,Washington,DC,20005,38.9109,-77.03186,NULL,3525 13th St Nw,Washington,DC,20010,38.93355,-77.02964,1.6,15
1,UVC,2017-01-01 00:30:00.0000000 +00:00,2017-01-01 00:53:32.9200000 +00:00,C938__79264__2017-01-01T00:53:32.920_26359459,26359459,6.22,1,0.25,1,0,8.47,1,2017-01-01 00:30:00.0000000 +00:00,2017-01-01 00:36:00.0000000 +00:00,NULL,815 V ST NW,WASHINGTON,DC,20001,38.91785,-77.02347,NULL,1400 9TH ST NW,WASHINGTON,DC,20001,38.90865,-77.02404,0.6,6
